LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,DONALD J TRUMP,CLAUDIA DE LA CRUZ,KAMALA D HARRIS,R F KENNEDY JR,CHASE OLIVER,JILL STEIN,
BALLOT GROUP 187,9990187A,8187,187,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 187,9990187A,8187,187,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 188,9990188A,8188,188,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 188,9990188A,8188,188,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 188,9990188A,8188,188,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 189,9990189A,8189,189,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 189,9990189A,8189,189,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 189,9990189A,8189,189,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 190,9990190A,8190,190,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 190,9990190A,8190,190,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 190,9990190A,8190,190,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 191,9990191A,8191,191,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 191,9990191A,8191,191,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 191,9990191A,8191,191,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 192,9990192A,8192,192,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 192,9990192A,8192,192,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 192,9990192A,8192,192,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 193,9990193A,8193,193,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 193,9990193A,8193,193,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 193,9990193A,8193,193,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 194,9990194A,8194,194,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 194,9990194A,8194,194,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 194,9990194A,8194,194,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 195,9990195A,8195,195,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 195,9990195A,8195,195,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 195,9990195A,8195,195,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 196,9990196A,8196,196,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 196,9990196A,8196,196,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 196,9990196A,8196,196,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 197,9990197A,8197,197,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 197,9990197A,8197,197,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 197,9990197A,8197,197,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 198,9990198A,8198,198,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 198,9990198A,8198,198,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 198,9990198A,8198,198,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 199,9990199A,8199,199,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 199,9990199A,8199,199,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 199,9990199A,8199,199,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 200,9990200A,8200,200,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 200,9990200A,8200,200,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 200,9990200A,8200,200,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 201,9990201A,8201,201,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 201,9990201A,8201,201,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 201,9990201A,8201,201,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 202,9990202A,8202,202,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 202,9990202A,8202,202,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 202,9990202A,8202,202,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 203,9990203A,8203,203,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 203,9990203A,8203,203,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 203,9990203A,8203,203,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 204,9990204A,8204,204,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 204,9990204A,8204,204,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 204,9990204A,8204,204,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 205,9990205A,8205,205,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 205,9990205A,8205,205,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 205,9990205A,8205,205,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 206,9990206A,8206,206,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 206,9990206A,8206,206,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 206,9990206A,8206,206,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 207,9990207A,8207,207,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 207,9990207A,8207,207,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 207,9990207A,8207,207,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 208,9990208A,8208,208,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 208,9990208A,8208,208,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 208,9990208A,8208,208,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 209,9990209A,8209,209,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 209,9990209A,8209,209,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 209,9990209A,8209,209,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 210,9990210A,8210,210,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 210,9990210A,8210,210,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 210,9990210A,8210,210,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 211,9990211A,8211,211,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 211,9990211A,8211,211,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 211,9990211A,8211,211,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 212,9990212A,8212,212,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 212,9990212A,8212,212,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 212,9990212A,8212,212,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 213,9990213A,8213,213,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 213,9990213A,8213,213,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 213,9990213A,8213,213,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 214,9990214A,8214,214,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 214,9990214A,8214,214,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 214,9990214A,8214,214,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 215,9990215A,8215,215,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 215,9990215A,8215,215,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 215,9990215A,8215,215,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 216,9990216A,8216,216,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 216,9990216A,8216,216,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 216,9990216A,8216,216,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 217,9990217A,8217,217,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 217,9990217A,8217,217,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 217,9990217A,8217,217,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 218,9990218A,8218,218,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 218,9990218A,8218,218,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 218,9990218A,8218,218,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 219,9990219A,8219,219,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 219,9990219A,8219,219,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 219,9990219A,8219,219,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 220,9990220A,8220,220,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 220,9990220A,8220,220,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 220,9990220A,8220,220,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 221,9990221A,8221,221,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 221,9990221A,8221,221,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 221,9990221A,8221,221,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 222,9990222A,8222,222,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 222,9990222A,8222,222,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 222,9990222A,8222,222,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 223,9990223A,8223,223,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 223,9990223A,8223,223,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 223,9990223A,8223,223,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 224,9990224A,8224,224,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 224,9990224A,8224,224,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 224,9990224A,8224,224,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 225,9990225A,8225,225,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 225,9990225A,8225,225,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 225,9990225A,8225,225,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 226,9990226A,8226,226,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 226,9990226A,8226,226,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 226,9990226A,8226,226,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 227,9990227A,8227,227,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 227,9990227A,8227,227,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 227,9990227A,8227,227,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 228,9990228A,8228,228,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 228,9990228A,8228,228,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 228,9990228A,8228,228,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 229,9990229A,8229,229,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 229,9990229A,8229,229,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 229,9990229A,8229,229,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 230,9990230A,8230,230,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 230,9990230A,8230,230,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 230,9990230A,8230,230,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 231,9990231A,8231,231,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 231,9990231A,8231,231,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 231,9990231A,8231,231,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 232,9990232A,8232,232,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 232,9990232A,8232,232,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 232,9990232A,8232,232,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 233,9990233A,8233,233,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 233,9990233A,8233,233,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 233,9990233A,8233,233,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 234,9990234A,8234,234,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 234,9990234A,8234,234,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 234,9990234A,8234,234,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 235,9990235A,8235,235,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 235,9990235A,8235,235,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 235,9990235A,8235,235,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 236,9990236A,8236,236,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 236,9990236A,8236,236,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 236,9990236A,8236,236,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 237,9990237A,8237,237,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 237,9990237A,8237,237,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 237,9990237A,8237,237,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 238,9990238A,8238,238,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 238,9990238A,8238,238,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 238,9990238A,8238,238,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 239,9990239A,8239,239,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 239,9990239A,8239,239,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 239,9990239A,8239,239,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 240,9990240A,8240,240,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 240,9990240A,8240,240,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 240,9990240A,8240,240,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 241,9990241A,8241,241,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 241,9990241A,8241,241,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 241,9990241A,8241,241,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 242,9990242A,8242,242,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 242,9990242A,8242,242,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 242,9990242A,8242,242,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 243,9990243A,8243,243,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 243,9990243A,8243,243,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 243,9990243A,8243,243,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 244,9990244A,8244,244,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 244,9990244A,8244,244,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 244,9990244A,8244,244,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 245,9990245A,8245,245,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 245,9990245A,8245,245,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 245,9990245A,8245,245,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 246,9990246A,8246,246,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 246,9990246A,8246,246,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 246,9990246A,8246,246,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 247,9990247A,8247,247,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 247,9990247A,8247,247,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 247,9990247A,8247,247,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 248,9990248A,8248,248,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 248,9990248A,8248,248,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 248,9990248A,8248,248,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 249,9990249A,8249,249,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 249,9990249A,8249,249,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 249,9990249A,8249,249,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 250,9990250A,8250,250,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 250,9990250A,8250,250,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 250,9990250A,8250,250,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 251,9990251A,8251,251,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 251,9990251A,8251,251,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 251,9990251A,8251,251,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 252,9990252A,8252,252,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 252,9990252A,8252,252,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 252,9990252A,8252,252,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 253,9990253A,8253,253,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 253,9990253A,8253,253,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 253,9990253A,8253,253,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 254,9990254A,8254,254,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 254,9990254A,8254,254,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 254,9990254A,8254,254,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 255,9990255A,8255,255,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 255,9990255A,8255,255,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 255,9990255A,8255,255,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 256,9990256A,8256,256,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 256,9990256A,8256,256,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 256,9990256A,8256,256,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 257,9990257A,8257,257,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 257,9990257A,8257,257,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 257,9990257A,8257,257,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 258,9990258A,8258,258,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 258,9990258A,8258,258,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 258,9990258A,8258,258,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 259,9990259A,8259,259,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 259,9990259A,8259,259,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 259,9990259A,8259,259,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 260,9990260A,8260,260,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 260,9990260A,8260,260,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 260,9990260A,8260,260,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 261,9990261A,8261,261,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 261,9990261A,8261,261,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 261,9990261A,8261,261,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 262,9990262A,8262,262,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 262,9990262A,8262,262,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 262,9990262A,8262,262,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 263,9990263A,8263,263,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 263,9990263A,8263,263,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 263,9990263A,8263,263,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 264,9990264A,8264,264,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 264,9990264A,8264,264,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 264,9990264A,8264,264,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 265,9990265A,8265,265,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 265,9990265A,8265,265,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 265,9990265A,8265,265,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 266,9990266A,8266,266,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 266,9990266A,8266,266,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 266,9990266A,8266,266,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 267,9990267A,8267,267,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 267,9990267A,8267,267,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 267,9990267A,8267,267,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 268,9990268A,8268,268,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 268,9990268A,8268,268,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 268,9990268A,8268,268,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 269,9990269A,8269,269,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 269,9990269A,8269,269,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 269,9990269A,8269,269,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 270,9990270A,8270,270,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 270,9990270A,8270,270,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 270,9990270A,8270,270,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 271,9990271A,8271,271,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 271,9990271A,8271,271,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 271,9990271A,8271,271,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 272,9990272A,8272,272,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 272,9990272A,8272,272,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 272,9990272A,8272,272,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 273,9990273A,8273,273,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 273,9990273A,8273,273,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 273,9990273A,8273,273,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 274,9990274A,8274,274,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 274,9990274A,8274,274,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 274,9990274A,8274,274,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 275,9990275A,8275,275,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 275,9990275A,8275,275,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 275,9990275A,8275,275,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 276,9990276A,8276,276,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 276,9990276A,8276,276,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 276,9990276A,8276,276,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 277,9990277A,8277,277,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 277,9990277A,8277,277,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 277,9990277A,8277,277,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 278,9990278A,8278,278,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 278,9990278A,8278,278,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 278,9990278A,8278,278,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 279,9990279A,8279,279,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALLOT GROUP 279,9990279A,8279,279,N, ,VBM PORTION,0,0,0,0,0,0,0, 
BALLOT GROUP 279,9990279A,8279,279,N,0,TOTAL,0,0,0,0,0,0,0, 
BALLOT GROUP 280,9990280A,8280,280,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
